sentiment,review_body,product_category
1,I was a bit confused with all the reviews here. some said this runs small and others said it runs big i decided to go to the store and try it. i'm 5'6 and 112 lbs. i'm usually size 2 or xs. when i tried the blue one  xs is very tight on the arm and i would have to size up if i ever want to wear a sweater underneath. however  when i tried the beige one  xs fits me well with some room for sweater. either one is beautiful. great quality as you would expect from this brand.,Lounge
1,This sweater is far more slouchy and relaxed in fit than in it seems in the photograph. definitely size down. honestly  i kinda love it anyways! the inside is so very soft  and it's perfect for a sleek errand-running or hiking kind of day!,Lounge
1,"Cure pants --- just bought them --- they look black but the description says ""blue motif"" - does anyone else have them and know if they are black or blue?",Lounge
1,"My favorite leggings. they are feminine and perfect with a long tee. the colors are vibrant  the material is high quality  plus they're comfy! i ordered an xs. i'm 5'4"" and 115 lbs.",Lounge
1,I ordered size large and find it too boxy and long. love the hem  although the top is too long in this size so it's a bit hard to judge how it'll look in the right size. the sleeves are cute and different  a bit wide and flowing. be warned  it's sheer which is more apparent from the side view. i could clearly see the garment cleaning instruction tag through the bottom side hem. has potential but not enough for me to reorder in a smaller size.,Lounge
1,"I love workout dresses and skirts. i sport them in both yoga (if they have an under layer of shorts  obviously) and in high cardio classes-as well as for things like tennis. i like the extra breeze a dress/skirt will get you  and find them to be really comfortable. i really like this dress as it is not a super bold color (it is hard to find workout attire that is not neon colored). i prefer things to be a little more relaxed and less ""look at me"" like when i am working out. this dress is flatter",Lounge
1,These legging are adorable. i love that i was able to get them in a petite size and the detailing of these pants are awesome. the buttons at the ankle are cute. i truly feel these leggings are worth the price i paid for them because normally i don't like to spend so much on leggings.,Lounge
1,This is the softest jacket! i could sleep in this fabric. the ruched details and fun collar make it unique. plus it has inside pockets! one of the best finds in a while.,Lounge
-1,I loved how this looked on the model  however  once i tried on in store  i was greatly disappointed. i usually wear a meduim and the small and extra-small were huge on me. there was so much extra material that i was swimming in this. i had such high hopes for this. there were no petite sizes to try on in the store but i am not sure it would have helped.,Outerwear
-1,Ordered a size medium as i usually take a medium in retailer coats- the wool is wonderful however the stripped bands are sewn into the fabric which add to the weight. the coat has an odd shape - not a line or straight. the medium was large on me. the bottom edges of the coat did not line up when buttoned and there was no inside hook or button to help even out the bottom edges. sadly this coat will be returned.,Outerwear
-1,There was nothing i liked about this coat. it was definitely not designed with a chest in mind. the pins on the straps were already coming off the first time i tried it on. i usually like oranges too  but even this color turned me off.,Outerwear
-1,"I wanted to love this coat so bad. the material is lovely and it's beautiful on the hanger but being tall and skinny is a must to pull it off. if you have any hips forget it (my hips are 38"")- you end up looking incredibly bottom heavy. the jacket also ran funny across the shoulders....like the underarm was sewn low down the arm so arm movement was restricted  it was weird. but it buttoned nicely without any pulling so it wasn't a size thing. i bought a size medium  at 5'5"" and 140 pounds.",Outerwear
-1,Thought i would splurge on a tracy reese coat. i got a size small  (120  5'6) felt huge on me and i looked like a wooly mammoth. very unflattering. another reviewer also mentioned on how it flairs slightly at the bottom?.adding to the overall bad look. i had it on for about 20 seconds and put it back in the bag to return. din't have to ponder about it at all.,Outerwear
-1,Like one of the previous reviewers  when my jacket arrived  it was not in the great dark wash pictured online. it was in a basic  medium denim wash. i like the wash pictured online; i did not like the wash the jacket came in. additionally  know that it is just huge. i ordered my usual size (medium) and understood that the jacket was meant to be roomy and swingy  but there is no way that one size down would be enough to compensate for how swimmingly large it was. i never tried an xs  but it was s,Outerwear
-1,"First of all  mine arrived in a regular denim shade  not the dark wash shown. also  the style is more like a blazer  and it was huge. i am 5'2"" and ordered the petite xs but even xxs would have looked like a baggy blazer. as well  the sleeves came barely past my wrists  they are designed to cuff as the model has done? perhaps on someone taller and younger it would look edgy and chic! the quality is excellent with some nice details. this might be one to try in person  if you can.",Outerwear
-1,It's a cute topper. it fits nicely through the shoulders and arms  and because of the a-line  through the bottom. but the chest is 3 sizes too small and i don't have a big chest. the fabric is very scratchy  and mine arrived unbuttoned and unzipped  and i suspect it had been worn.  going back. not tracy reese's best piece.,Outerwear
-1,Darling jacket/coat  similar styling as the beige with big flowers and lace-up back that i bought a few years ago and still love. i was considering this one  but the description says to hand wash. seriously? a coat? that's simply not practical. not sure if i will buy this one.,Outerwear
0,This vest doesn't have a button  so i thought i could put my own. but when it arrived  it just didn't fit that well. the opening in the front is too big  the vest itself while nice and warm is not functional at all due to openings everywhere. i don't know  why even make a vest like this with no front button and such a wide opening  how is one supposed to keep warm at all?,Outerwear
0,I loved this when i saw it arrive in the mail. as soon as i put it on though  i was drowning in it. i know its a cape and it is suppose to be large but it was so big i had to return it. i still really like it and wish it would have worked. i am 5'5  athletic/slim figure just for reference.,Outerwear
0,I loved this vest from the moment i saw it. sadly  though  it runs way too large. i first ordered it in a small and then an xs when it popped back. even the xs was too large around my shoulders and waist. the color was also a bit more beige than in the photos  which was ok  but i had to return it because of the size.,Outerwear
0,Too much of a good thing is...still too much. there's too much flounce on this jacket for me--the waist sits slightly high  and the incredible amount of fabric beneath it (when you twill around  it's basically a full circle) makes my hips look huge. if there were about 1/3rd (not 1/2  but 1/3) the amount of fabric to the skirt  i'd be totally in love.   as it is  i'll be returning it.,Outerwear
0,It seems this coat could have been manufactured under a smaller spec size because the size large looses shape and where it hits on the waistline is unflattering. quality is high however,Outerwear
0,I love the look of this jacket. it's incredibly soft and fits tts. i love how it's a little different and fun. however  it's already pilling after 3 wears. probably have gotten a total of 15 hours of wear out of it. i am so disappointed. for this price point  i would have expected better quality.,Outerwear
0,I wanted to fall in love with this jacket! i'm an xs or s in retailer brands so i ordered this online in both sizes. when i received it i felt the fabric and immediately loved the color and texture. creamy white (not too stark) and so incredibly soft! the length was the same as on the model which is what i wanted because being 5'2 113# many jackets swallow me. i have narrow shoulders and unfortunately this jacket was too broad and puffy for my frame  and i looked like a marshmallow. the xs was the,Outerwear
0,This trench is beautiful  with a lovely  swinging skirt that adds a romantic sense of drama and movement - you'll feel as though you are starring in your very own film noir movie. i wish i could have kept it  but i couldn't justify paying full price on a coat that had to be hand-washed (the label specifies no dry cleaning!).there is a lot of fabric on this trench  and i imagine that all those little pleats will have to be ironed too. i don't have the time for that  and for this much money  i wou,Outerwear
0,Initially  i bought this because i liked the color and style of this trench coat. i thought it could look very chic and polished. the problem was it was too large and too wrinkly. i'm 5'2 (115 lbs) and ordered an xs because petite sizes were unavailable. but i realize that a petite xs would've been a better fit. also the sleeves were too long even with an xs. i've already returned the product.,Outerwear
1,"Love this coat. it fits very well - i'm 5'6"" and typically wear an 8. it is a bit broad in the shoulders like the other reviewers mention  but that's part of its tailored look. this gorgeous coat breaks up any boring winter outfit. so happy with this purchase.",Outerwear
1,"Love this so much because it's so soft  pliable and fits wonderfully with all of my fall wardrobe.  i ordered the plum color  which looks brown to me.  was advised to size up and glad i did.  i bought large petite and my stats are 5'3"" 135# 38/28/35.",Outerwear
1,I got the jacket in the gray. it's a pretty pretty shade of gray. it's soft and feels really good on. it's short. like hits at the waist. i have long arms and the small for perfect which i was very pleased.,Outerwear
1,"I got this coat to throw over slacks at work with the ac  and it's perfect. the picture online is less flattering than in person. found that the medium was too large in shoulders and arm length  small was right for 140lb  5'8""  typical size 6.",Outerwear
1,"This coat is wonderful. it's boxy and drapes really nicely. the colors are beautiful and versitile. i love the pockets. the fabric is sturdy  but not heavy. i have nothing but good things to say about this coat. i had to return it  sadly  since it wasn't flattering on my hourglass shape. (i am 5'6""  34dd-27-42 and the small fit well) if you're confident enough to hide your waste  go for it. your won't regret it.",Outerwear
1,I'm a 34c and 136 lbs. i bought this jacket in m and it fits perfect! the sleeves are just the right length  it fits through the chest and hips. the leather and other material is super soft! i love the dark brown color  it's just as pictured. like someone else said  you can tuck the hanging material inside the jacket for a sleeker look. this is my new favorite jacket!,Outerwear
1,This is a beautiful coat and the fit and weight are perfect. my only hesitation in giving it 5 stars is that the lapel's don't lay perfectly flat. i read some complaints about the placement of the button but it doesn't bother me. otherwise it's a gem and i'm going to keep it.,Outerwear
1,Great coat. love the length but it definitely runs big. i got a m even though i would normally be a l and it's roomy. fabric has pulles under the arms after 1 wear but overall quality is good. very warm. great look for work w. black pants.,Outerwear
1,I saw this jacket on the sale rack at my local store but the size was extra small  and needed a medium. the store was able to order since it showed back order . i do miss the charge send option  but still love retailer! normally i wear a medium in this brand. i received my order today and it's a beautiful jacket however there's a few things that could have been done in the manufacture that would've improved it. one  the jacket is not lined and it would be beneficial if the jacket was lined or even,Outerwear
-1,I wished these fit a little better. unfortunately  they were a little tight in the thighs and if i didn't pull the waist of the pants up  i had sagging crotch and the pockets hung out. needless to say i made a return.,Pants
-1,I loved these pants. the fit well and were flattering. unfortunately after three wears  they came apart at the seam. very disappointing and frustrating.,Pants
-1,I am floored by all of the positive comments about these culottes! i can see that they would work for someone who is rail thin and has no hips... but for those of us with curves (i'm a size 12  hourglass)  these are very unflattering. they made me look like i was carrying an extra 20-30 pounds  just around the hips! so bummed because they look so cute on the model.,Pants
-1,I bought these in the mustard color and the salmon color.  i didn't have a problem with general fading  but used natural  mild stain remover (biokleen) and the pants were ruined. one faded where i sprayed and the other has a permanent water mark.  cold wash and line dried. such a bummer that these pants aren't every day wearable and washable!,Pants
-1,I was so excited to try these but was really disappointed in the fit. i found the legs and butt to be tight but the waist to be really big. if you are normally a size 24  i wouldn't bother with these.,Pants
-1,Given that i am petite with thighs (take a size 6p or 28p) these were not for me! the run small  are really tight from the thigh up  run longer that a petite should and are fairly thin. on top of that the zipper and hook in the back are really inconvenient. i was looking for something i could wear to work  and these were not the right style for that. plus they seemed cheaply made  like they wouldn't stand the test of time. i imagine if you are tall and skinny like the model  they would look good,Pants
-1,They look nice on the page  but they didn't work on my body. made me look big and boxy. maybe if you're super-skinny  they'll be fine.,Pants
-1,Loved these in store when i tried them on but was in between sizes so i ordered them in the larger size. boy do i regret that! these stretch out so much i have to wear a belt with them and it gives me this saggy bunchy front when i sit...not attractive. wish i could return them  but i took the tag off and wore them not knowing this before hand!! if in between sizes definitely size down.,Pants
-1,Bummed out.. this is super cheaply made and very expensive... the design is different   the color is beautiful  but the material is a different story.. it should be priced at the most 30 bucks.. not 128.. i'm returning them. also  they run very big..!,Pants
0,"Super long even at 5'7"" and a little too voluminous for my taste. incredibly comfortable and beautiful pattern though. i'm having a hard time imagining there getting much use for me  so even at the sale price they're going back.",Pants
0,I was thrilled to find a wide-legged pant in a natural fiber and ordered two pairs - l and xl. the l came first and was a tad too close for comfort so i returned it. when the xl arrived it seemed roomy but after my first wear the fold-over jersey knit waistband stretched out and the pants were dragging on the ground. they seem really huge on me and i now have to wear a belt to keep them up. the fabric also seems to be pilling easily- overall not my best retailer purchase (and i am a huge fan,Pants
0,But i didn't like the fit. maybe because i ordered petite and the length threw me off  but they weren't flattering in any way. the color and material were unique and pleasing. had to send them back though.,Pants
0,Thought this looked so cute  especially for averting frame. it arrived and was too large  the fabric felt super cheap  and the lace detail on the shoulders was very prominent.... and not in a good way. returned.,Pants
0,This runs huge  not large  huge; and hung in quite a baggy way. bought a medium ( 5'10  150 lbs) and i could have gotten an x-tra small. maybe if there were free shipping i would have reordered  but now its just too much of a hassle,Pants
0,Nice quality and feel to the fabric but they are super lightweight and do not come down to the ankle. they fall at a strange place on the calf - a better cropped summer pant  perhaps.,Pants
0,Maybe if i sized down to a small i'd like them better.. they look ok from the front. but it seems like the leg was cut way too wide. there is exceess material in the back and leg hole. they are not all flattering to my rear end. overall kind of shapeless and the fabric is prone too wrinkling. too expensive (with the added shipping fee for an online exclusive) for the lack of structure and simplicity.,Pants
0,I loved this jumpsuit. it fit well on my curvier/athletic frame. i did prefer a belt  which emphasized my shape. unfortunately  it is not lined and a bit sheer. this was a deal breaker for me.,Pants
0,"I love the style and color of this jumpsuit. i ordered a petite  and with tall shoes  it's still about 3"" too long. the side seam needs to be taken out at the bottom to hem it  so that's a pain in the rear.   also  this has a side zipper  but you step through the neckline to put it on. if any part of me was even a tiny bit larger  this would never work.   the biggest issue is that it armholes/bust gaps a lot. there should have been a dart from the armhole down towards the bust. i'm hoping to be",Pants
1,I found this jumpsuit at my local retailer it must have been a web order return i love it the fit is true size the colors are perfect it's very comfortable and gorgeous on and at the sale price i could not pass it up,Pants
1,I got the honey colored and love the color. they are very comfy and soft. i look forward to wearing them all summer,Pants
1,I typically wear boring shorts. you know - khaki. i saw these in the store and had to try them on. true to size in the waist  not too short  and the leg fit was perfect (slim without being skin tight). the pattern is far from boring. i can't wait to wear them out.,Pants
1,These pants are so comfortable and i love the color  but they did not work for me.,Pants
1,These pants are so cute and flattering. the linen is substantial and the quality of the tailoring is very good. i typically wear a 26p  but they were sold out in the gray color  so i tried the 25p and they fit perfectly. this tells me that they run just a little big  at least in the petite sizing. i wish the rose color was available in petite. i am considering ordering the chocolate as well.,Pants
1,I am 5'5. 125 pounds  size 4-ish (sometimes a 4  sometimes a 6)  athletic build. these pants fit great except they are pretty large around the waist  about 2 extra inches of space. i don't think the problem would be fixed by sizing down since only the waist was large. i will need to get them tailored.,Pants
1,This jumper is adorable and very well made! it is a bit tight in the ankles and it kind of gives me a hungry bum look but then i realized i ordered a 4p so it is actually tts. going to preview this number at my bachelorette party!,Pants
1,I bought these pants for a planned trip to southeast asia  where i want to look put together but also be very comfortable. the lightweight fabric is perfect for traveling in warm climates where one shouldn't necessarily be wearing shorts in certain public places or when visiting religious sites. these pants can also go to the pool  out on errands and to brunch. i bought the navy and would considering also buying the beige. great find and very reasonable sale price!,Pants
1,Wonderful fabric. surprisingly great fit. super flattering. i'm so glad i bought it  despite jumpsuits being a bit of a risk online.,Pants
-1,Looked really cute on the hanger  so i took it with me into the dressing room. the fabric is super soft  and the top is very flattering however the bottom is way too short! you can't tell from the picture but the sides are rounded and go up higher on your leg. the model has the waist band pulled lower than i think you'd most likely be wearing it making the outfit appear longer. i wish i could pull this off...maybe i'm just too old for it.,Shorts
-1,"I'm 140 at 5' 8"". pear shape. the pockets really opened up when i put them on and didn't lay flat. loose on leg opening - which i liked. but the pockets sticking out around the hip area made my pear shape even wider. i got a medium",Shorts
-1,The picture makes the shorts look structured. i assumed they were made of a heavier cotton material. i was disappointed when they turned out to be a light weight polyester.     also  this runs way too big. i am busty and did not fill out the top of the xs.    i wouldn't even buy this at the sale price.,Shorts
-1,I've been wearing these shorts for years  i work outside and it was great to have comfortable jean shorts that were just the perfect length. the fabric quality on these shorts (and many many other retailer items) has gone down. sure  they're great when you try them on in the store..soft  comfortable  flattering  but when these are worn for a day they get so stretched out that i feel like i need a belt to keep them on. i wore these several times  sat down on a relatively smooth concrete wall  and a,Shorts
-1,These are my all time comfiest shorts and i am obsessed with the lavender color. sadly  using free and clear detergent on a cold  delicate cycle made the color turn splotchy  and they are unwearable. this happened once and i exchanged for another pair  but i'll be returning this pair. i'll be sad to see my favorite color go  but there is obviously a defect in the dye used. maybe i'll try another color!,Shorts
-1,"I was so excited to try these  it's hard to find cute bermuda shorts. the legs were so wide. my husband asked if i was wearing his shorts. they don't look that wide in the picture. i am 5'4"" and 130 lbs i bought my regular size 28 but the waist was huge i could have sized down one or two sizes. unrolled they came to my knee.",Shorts
-1,I was disappointed when i got this romper in the mail. the picture looks much cuter than in person. although it's true to size  it looks pretty baggy on. also  i thought the grey (top) and blue (bottom) were too similarly colored; more contrast would have been nice. i'm returning this item.,Shorts
-1,Very nice fabric and quality but runs very large. i had to return my pair of a size 0. stinks to pay for shipping on a product that looks so different in the picture.,Shorts
-1,This pants the worst short that i ever had!!  i bought ;this short last week and i laundry it yesterday and it came out lost color!!  i was really shock definetly will return it to store.  fyi  i never use chrolox or bleach when i laundry.,Shorts
0,These shorts are just beautiful. with that said  they were expensive  but made reasonable when i snagged them in the online sale! they do also run large  and they seem to be made for short-waisted bodies. i will be bringing them back to my local store to (hopefully) exchange for a smaller size. fingers crossed that they still have them in stock!,Shorts
0,I too  was dubious about the dry clean only label but purchased it anyway because it was really cute and comfortable.  the shorts part is lined which is nice.  not see through.  the waist is a smocking with elastic.  it's also very thin thread.  the first one i tried on had a couple of stitches ripped in this waistband and because of that the fabric sort of bubbled out.  i bought a different one knowing it was delicate.  this isn't a romper your going to want to shimmy over your hips because of,Shorts
0,Wore this romper 1x and after washing  the hem on one of the shorts/legs completely unraveled. if i want to ever wear it again  i will have to bring it to a tailor to get fixed. unacceptable for a $200 product. cute design and good fit but questionable quality.,Shorts
0,I'm keeping these shorts because they are cute. i sized down as the previous reviews suggested and they fit great  but they are snug around the legs. i think i would have preferred a more baggy look  but then they would have been too big around the waist (had i ordered my typical size). they are soft and comfortable  the navy color is really pretty.,Shorts
0,"I love these shorts  very pretty and well made  but if you have any kind of muscle in your thighs  beware  not as flattering as on the model a9dn probably previous reviewer). shorts hit at hte widest part of my leg  creating a weird tent effect around the area. waist was true to sizw and i can only imagine how beautiful they would be on ""skinny"" legs.",Shorts
0,"I wanted to love this romper  but it just wasted right for me. i am 5'5""  135lbs  34c  curvy/muscular frame and ordered size small. i may have liked it better with more room in the medium  decided to return. i still recommend trying this product  but it wasn't for me and my hips!",Shorts
0,Wanted to love this.. love rompers  but the opening between your chest was oddly designed  it was gapping and certainly couldn't bend over without showing lots.. fabric seemed heavy for the summer. all in all it was too full  made me feel frumpy..,Shorts
0,These run very large.  i wear a 25 or 26 in paige jeans  and the 25 in these shorts were way too big.  i fear if i got the 24 they would be a little short.,Shorts
0,This romper was not what i expected when i originally purchased. it is much more casual looking in person  and as soon as i got it out of the bag  one of the buttons fell off. it did look good on and fit well  but i will be returning because it is too casual for the occasion i bought it for.,Shorts
1,I really like these shorts. i'm quite petite and have a hard time finding shorts to fit other than high end denim brands. these are great b/c of the sizing  i wear a 24 in most denim and the 24 in these fit perfectly. also love the length  not too short or long! going to order a second color  i have the plum and love it.,Shorts
1,I'm a huge skort fan from way back  but finding a cute skort is harder than finding a needle in a haystack  so when i saw this on line i was excited  and when i saw it in the store  my hopes were confirmed. this is truly a stylish  functional skort!! the diagnol hem is flattering along with the two buckle details. love the pockets. you even get a little bonus pocket. the fabric is a beautiful color (moss) and soft  so it hangs in a flattering manner  instead of bunching up. this skort looks grea,Shorts
1,"I am 5'0"" tall and i have decent legs. these shorts are pretty short! i am sending them back for a small to see if they'll give a little more coverage. i should mention that they are absolutely darling and i bought the top that is shown with them. it's going to be a great little summer outfit. the quality of this brand is always very good.",Shorts
1,If i could get these in every color i would! these shorts fit so well and the quality is really nice. i wear them with t-shirts or dress them up with a blouse. i'm a mom in my mid-40's and its hard to find a decent pair of shorts that fit me without being too long or too short - these fit the bill.,Shorts
1,Adorable  comfortable piece. runs slightly big.,Shorts
1,"I've been buying and returning several denim shorts lately searching for the right pair. these are fantastic. they are so so soft and comfy. i'd say they run slightly big but not to the point where i needed to size down like i do with the hyphen chinos. love that they are not so short but not too long either and can be adjusted by how you roll them. these are a nice medium wash and i am 5'5"" 110 lbs and went w my normal size 26. seems like they may stretch out a little but that's ok bc then they",Shorts
1,"These shorts are a must. they are so soft and go with every top imaginable. i bought these in an xs and feel they run tts. for reference i am 5'1"" and normally wear a 24 25  or 0. you will not regret this purchase.",Shorts
1,"I am 5'7 and 125lbs w a muscular bubble butt from climbing and biking. usually have trouble w shorts fitting right because my legs and waist don't match my butt. these shorts run large   i got a medium which should have been okay but they stretched out quite a bit after one wear so am returning for a small. it's crazy for my butt to be in a ""small""anything. so- if you are a skinny minny  or have a flat butt  these may not work for you in that you don't have anything to hold these up besides the",Shorts
1,I never buy shorter shorts  my legs are so muscular that most are unflattering  but these were actually ok. they didn't look loose like the model  but hit a nice spot on the leg  and they have enough stretch to fit me nicely. i even bought the white color... unheard of! i weigh 115 lbs  all legs...,Shorts
-1,This was disappointing to me. i love how this looks on the model. unfortunately it made me look huge. it was all bunched up after i buttoned and put it on. i didn't find it was tts  i am a 10 m and got the m. it was too tight in the waist. before i'd even put it on  i noticed the waist looked very small. i don't even think the sizing issue caused the material bunching. it's like the buttons didn't match up or something.,Skirts
-1,Very very boxy design/cut. try on first or buy knowing you are 90% likely to return. beautiful skirt but if you don't have the right body type/measurements  will not flatter you at all.,Skirts
-1,The skirt is totally see through unless you wear a slip. even though it has a built in slip  it is still see through. the problem is that the slip is made out of the same super thin polyester material as the outside skirt. if it wasn't see through i would keep it.,Skirts
-1,What an adorable and frustrating skirt! i'm not a large person: 32d-26-36. and i ordered my normal size small. this is a pull on skirt  and the waist opening could not accommodate either my shoulders or my hips. in most retailer clothes  i'm either a size 2 or 4; i have to agree with the other reviewer. there is no way to put this item on.,Skirts
-1,I'm so upset that this didn't work out. i'm petite at 5'2 and ordered this skirt in petite  however  i felt like it swallowed me up. the fabric is thick and warm so this is definitely only cold weather attire. i'm the picture it looks like there is a little leg showing  but on me  i feel like a schoolmarm. sadly  this is going back.,Skirts
-1,The skirt that i received had very little blue or green in it  and was mostly white  yellow and some red. the fit was fine but the quality for the price was not there for me. the lack of quality and the disappointment in the quality equals a return.,Skirts
-1,While i love the fabric and the pattern  this skirt leaves too much to be desired. the full price is absurd considering what you get.  there is no mention online that there is no built in slip  and as the material is extremely thin a slip is an absolute must. (see attached photo.) even in dim lighting you can see straight through.   also for this price point it is strange that the skirt is 'pull-on styling.' i would say that it is true to size  and i am usually a medium @ retailer  but i have a sm,Skirts
-1,I bought this skirt in my usual xxs petite and the waist was way too small. i could not even pull the skirt all the way up. returned,Skirts
-1,I was really excited about this skirt because i love the color. however when i tried it on  it was too much of a high/low. i am not very tall but this would look a lot better on a tall person.,Skirts
0,"This skirt material and quality is top notch. i'm not a ""mustard yellow"" fan but the color combo in this is just stunning! i'm 5'4""  125#  27/4 usually and picked a 4 in this which would have been correct. the top bad is very thick so it was just too much at my waist. in the modeling pick she is covering about half the band with her tied tank top. this would look beautiful on anyone approx 5'6"" or over i think! oh  and the drape is beautiful  not super full.",Skirts
0,I got this in black. will probably get in the purple print too. the purple is a bit more casual  while the black can be work appropriate if with a nice top. very comfy.,Skirts
0,The picture makes it looks like it has rich brown yellow and orange colors. when it came  it was more black with some orange that popped. much different then i expected. the material was nice and silky but i was not willing to keep something that was dry clean only. i sent it back.,Skirts
0,I had to return this because the lining is super short and uneven. its shorter in the back and falls weird. i love the color even better than the picture. but quality is lacking for this high price. i ordered the 4 petite and it fit but the elastic waist shows any bump in your tummy too. bummer,Skirts
0,Super cute skirt. i decided to return it because i felt like i did't have enough tops to go with it.,Skirts
0,I wanted to love this skirt. i love high-waisted skirts and the length seemed flattering on the model; it was not so flattering on me. the fabric is so lovely--truly the photos online don't do it justice. it's heavy and luxurious  wonderful for fall or winter  and the gold  gray  and navy floral pattern is not too flashy or bold. plus  pockets! however  the midi length did not work for me  despite the product's suggestion that it was a universally flattering length  just above the knee. i'm not,Skirts
0,"The fabric was more ""southwestern"" looking when i got it than it looked in the pics. it fit a bit larger around the bottom than i like.",Skirts
0,So i was super excited to get this skirt  unfortunately it's not what i thought it would be. the color is much different then what pictured  it has bronze threading and the black on the picture is more gray in real life. the material isn't so great easier  i thought it would be thicker but instead it's pretty thin and wrinkles easy. the design is very cute and it is a flattering shape but the material is just too poor for me to give this a good rating. i wouldn't say it's itchy like the other re,Skirts
0,I love the look and fabric of this skirt. it also falls at a very nice  flattering length around the knee. what did not work for me was the waist. the stretchy waist looked cheap  and i do not have a flat stomach  so it made me look like i have a muffin top! i bet it would look great if you have a flat stomach.,Skirts
1,This skirt was too big so i returned it but did like it well enough to re-order. quality seems average; my only complaint is the lining seems too short for the skirt. why  on a maxi  is the slip lining a mini? the first thing my husband said was that it needed a slip. he didn't think it had one as he could see through the skirt to my knees. this is very lightweight fabric but could be worn all year around depending on the leg wear that is worn with it. it is a very versatile piece which is why i,Skirts
1,Love this skirt! i have worn it to work with a simple black shirt for a great outfit! i have had many compliments on it. it is very flattering and comfortable!,Skirts
1,This skirt is perfect! it just pulls on and lays nice and smooth. the fabric is soft and just the right thickness and stretch. i wore it with black tights and knee high boots for new year's eve and had many compliments! it runs a tad big. i am about 130lb and the small fits great although a tad larger than i would have expected. i assume it might srink in the wash a little anyway. my new favorite!,Skirts
1,I absolutely love this skirt! i purchased both a medium and a large. i found that it ran big. i typically wear a size 10-12. i ended up keeping the medium and it was perfect!,Skirts
1,This skirt fits like a glove. i'm 5'6  curvy and it is very flattering on my shape. its a good length and the material has some stretch in it so it's very comfortable.,Skirts
1,This skirt is great! the fabric is so soft and light. i was hoping that the lower portion of the skirt wouldn't be too transparent  and it wasn't. the slip lining on the upper portion of the skirt is nice. the color is exactly as shown. i followed the advice of the only reviewer and sized up... i shouldn't have! the skirt was too big in the waist and too long. so i exchanged and the fit was right on. i think the skirt is meant to sit a little higher on the waist  so keep that in mind. the only t,Skirts
1,This picture doesn't do the skirt justice. i paired it with a creme colored cashmere cowlneck sweater and a silver jeweled belt. it is really pretty and flattering on.,Skirts
1,This has a wonderful texture and feel to it. the leather dots are supple  and the tulle is soft and flowey. it's long  more like a midi skirt  and the color is more towards taupe than ivory. with a shimmer  this skirt is very fun to wear.,Skirts
1,I fell in love with this skirt at the store  but was concerned i wouldn't have enough to wear with it. i ended up purchasing it online and when it arrived found that it goes with so many things. black turtleneck as pictured  navy blue blouse with bird print  white t-shirt  white blouse  the options are endless. fits true to size. too short to wear to work but will be perfect for spring and summer weekends. can't wait for the weather to warm up.,Skirts
-1,"I ordered these in m (5'8"" 140 lbs.) and they are tts: they fit well and are neither tight nor loose. the issue that i have with them (and the reason that i sent them back) is that the material  although comfortable  is completely transparent; if i were to try to run out to get the mail in these  the whole neighborhood would essentially see me bottomless! furthermore  these are not white but off-white (and quite a yellowy off-white  at that)  so these loungers don't look as cute with the feature",Sleep
-1,I ordered a size large  however as a large  my chest is large as well. this nighty barley covered me (in the chest region). the rest of the body fit well.,Sleep
-1,I'm very disappointed in the quality. it seems more like a pajama than a tunic. definitely not worth 100.00 dollars. i plan to return it.,Sleep
-1,Just not as long as in the picture. it hit me at my hips not good!,Sleep
-1,This is way cuter on the model. it runs so big that it is very unflattering. perhaps on someone tall it would look better  but sadly it looked dumpy on my 5'2 frame. it also arrived with some black stain on it. it is going back.,Sleep
-1,Ordered the biggest size available  the large. the arms are so tight  i couldn't get it on. looked like it may have fit in the body so i don't understand why so constricting in the arms. i don't have big arms  either. fabric is thin but the color is pretty. can't recommend. i'd pass on this one.,Sleep
-1,These are very pretty  but i have had a few problems with them. out of the package  i found them to be true to size. i think i purchased the pxxs or the pxs. however  even though they are machine washable  i feel that they shrunk upon washing and are now too short (i am barely over 5' tall). also  the elastic waistband keeps twisting within the casing  which drives me crazy. i have to keep straightening it. i think there are better options for sleep pants.,Sleep
-1,Much lower quality than other robes i have purchased,Sleep
-1,A truly unwearable slip: scratchy fabric  bunchy skirt  teeny bodice. it feels like you are wearing wrapping paper--the foil kind.,Sleep
0,This top is oversized. i normally wear large but thought an xl would be best for sleeping. it's huge. so stick with your normal size or a size down. pretty print. fabric is a bit coarse. undecided about trying a size down because i'm particular and they didn't wow me. also ordered these in the lighter color and they fit the same.,Sleep
0,This shirt is cute  nice cut  but i don't love it. best as a sleeping tank.,Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
0,Very pretty  romantic,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
